date,cluster_id,situation_id,published_at,significance_score,sources,category,countries,names,url
2026-09-01,c4b1eb00-935d-44ee-ba90-304874e5e4a5,220f3e5d-52d5-4bb8-92c4-3d17296fc4fa,2026-08-31T13:30:24.000Z,4,3,business,GR,Wage,https://clstr.news/cluster/greece-reports-significant-growth-in-businesses-and-employment-since-2019
2026-09-01,c5e2db5d-f6e5-4f21-891d-cb3fa0616a74,40bc9ecb-996d-4b41-97e3-a34a569f24eb,2026-08-31T18:22:45.000Z,5,4,politics,US,Leavitt,https://clstr.news/cluster/alina-habba-expresses-willingness-to-serve-as-white-house-press-secretary
2026-09-01,c73f2322-0deb-4c43-a2b1-57c19fc879e8,e33c69c5-995b-4ba4-909b-f3b5412b2651,2026-08-31T15:05:11.000Z,2,2,culture,HR;IT,Terni;Croatia,https://clstr.news/cluster/schools-in-croatia-and-italy-prepare-for-new-academic-year
2026-09-01,c8cd0de6-be33-4f5c-9529-e225aede1cf7,06d384e3-a040-4fd5-b580-1d67f386ec05,2026-08-31T16:21:23.000Z,2,9,sports,GB,Harvey,https://clstr.news/cluster/plymouth-argyle-defeats-bradford-city-2-0-for-first-league-one-win
2026-09-01,cdc1c2f2-2a63-4165-ae1a-4f2eccbfe058,c96d94aa-073c-43bb-89b4-c73b33201f80,2026-08-31T19:03:04.000Z,5,3,business,IE;IT;US,Priscilla,https://clstr.news/cluster/mark-zuckerberg-buys-440-acre-irish-castle-estate
2026-09-01,d748a1de-2ec7-49ac-a561-376b9ac17af5,875f59cc-546b-4d3f-95eb-414f3168101e,2026-08-31T22:46:00.000Z,2,2,culture,,Osaka,https://clstr.news/cluster/naomi-osaka-uses-fashion-to-challenge-womens-sports-aesthetics
2026-09-01,ddcc7653-aea9-45fa-9d60-bb18d00d7afa,66399b3e-0bee-4e2c-97a4-e0d755dd8b0b,2026-08-31T17:07:01.000Z,3,2,politics,SL,Sierra,https://clstr.news/cluster/sierra-leone-vice-president-meets-with-police-leadership-on-reforms
2026-09-01,df822028-0617-43be-9f0c-8c391134b116,7df271ae-c16e-4924-a47d-18db8589e93d,2026-08-31T18:57:02.000Z,4,2,international,SO,Somalia,https://clstr.news/cluster/somalia-and-ifad-launch-3122-million-rural-resilience-programme
2026-09-01,e26f3fce-1357-4248-8ad4-f90b72602450,fd5b274e-9c62-4384-9943-56ae55e88b21,2026-08-31T12:55:00.000Z,2,2,culture,CA;US,Drake,https://clstr.news/cluster/drake-becomes-first-artist-to-surpass-140-billion-spotify-streams
2026-09-01,e6559355-e0f5-4479-8a51-eac55d0c88a8,13e08997-c1e1-40fc-ac1b-0f324827f6d5,2026-08-31T18:13:57.000Z,3,2,culture,ES,Mallorca,https://clstr.news/cluster/saharaui-children-conclude-summer-stay-in-spain-via-vacaciones-en-paz
2026-09-01,e8efb2eb-baf3-48c3-885a-426d709bdf64,7f4ce466-42a8-4939-8fb9-65cc199b5aa7,2026-09-01T01:05:47.000Z,3,2,business,MX,Wage,https://clstr.news/cluster/imco-report-identifies-highest-and-lowest-paid-university-careers-in-mexico
2026-09-01,ea4151de-3abd-4526-9a3b-14f2f2277046,21f09150-ac23-4324-a89a-b22905ac3016,2026-08-31T20:02:40.000Z,3,24,health,JP,Tsukuba,https://clstr.news/cluster/university-of-tsukuba-study-finds-slow-running-benefits-brain-health
2026-09-01,ee5c23fa-ed1f-4870-80b0-33c0307b095f,9afb1513-ba03-46a7-b4ea-a01fc13f2c87,2026-08-31T13:57:40.000Z,4,2,business,US;CA,Gold,https://clstr.news/cluster/us-markets-react-to-fed-commentary-and-potential-stagflation
2026-09-01,f160a9df-7eb3-4659-ad94-8fecc0623669,12a3eb7c-16f7-4139-a78f-5347228b3ce3,2026-09-01T07:13:47.000Z,2,2,culture,JP,Osaka,https://clstr.news/cluster/the-stylistics-announce-december-2026-japan-tour
2026-09-01,f45aed54-69d2-4fa8-aba8-e873ff3cf688,46c0ae4a-be44-4d85-9cbc-0124bde1847d,2026-09-01T08:31:22.000Z,1,3,culture,IT;ES,Mallorca,https://clstr.news/cluster/ilary-blasi-celebrates-bachelorette-party-in-mallorca
2026-09-01,f554249e-a0f9-4fce-b376-07d1c1616f84,ff4aad75-b5bb-425f-b2f6-c567d7c4e478,2026-08-31T16:27:35.000Z,3,16,sports,ES;GB,Valencia;Harvey,https://clstr.news/cluster/harvey-elliott-nears-valencia-move-on-loan-from-liverpool
2026-09-01,f5694d41-7f27-410d-b814-30cd72948228,4671af29-b20d-468c-8595-d940a12b0894,2026-08-31T23:33:38.000Z,3,2,sports,AU,Gold,https://clstr.news/cluster/south-sydney-rabbitohs-secure-finals-spot-amid-jai-arrow-milestone
2026-09-01,f6ccf7ff-621f-4f13-9046-3b02f2a976e4,c17bbe11-1580-49d9-ab8b-f5a242240a04,2026-08-31T21:54:51.000Z,2,2,sports,PA;MX;US;PE,Houston,https://clstr.news/cluster/panama-u-15-mens-team-takes-second-in-mexico-international-tournament
2026-09-01,f9448b1a-4b29-45a6-bcfe-78de9573e645,b5ee022f-5f3b-4a55-be38-efc7c16db239,2026-08-31T16:01:00.000Z,4,12,international,EC;MX,Quito,https://clstr.news/cluster/traffic-disruptions-reported-in-riobamba-and-hermosillo
2026-09-01,f94e1c6c-c1ac-4b42-8620-1e2291a6de46,93a4a02a-0a06-4216-b5bf-5a441f30d367,2026-08-31T18:35:45.000Z,3,2,sports,US,Hughes,https://clstr.news/cluster/minnesota-wild-gm-expresses-confidence-in-quinn-hughes-extension
2026-09-01,f9a085bc-aebe-4274-8de1-2ba4c7b160f7,ca95e3cf-9f94-431b-a4b9-1f214803f052,2026-08-31T12:50:55.000Z,5,3,business,US,Wage,https://clstr.news/cluster/california-federal-court-strikes-down-h-2a-farm-worker-wage-rule
